GO_ID	GO_name	Selaginella_moellendorffii	Adiantum_capillusveneris	Ceratopteris_richardii	Cycas_panzhihuaensis	Torreya_grandis	Taxus_wallichiana	Amborella_trichopoda	Annona_cherimola	Dioscorea_zingiberensis	Elaeis_guineensis	Oryza_sativa	Setaria_italica	Sorghum_bicolor	Zea_mays	Nelumbo_nucifera	Vitis_vinifera	Arabidopsis_thaliana	Theobroma_cacao	Populus_trichocarpa	Glycine_max	Prunus_mume	Malus_domestica	Rhododendron_simsii	Helianthus_annuus	Daucus_carota	Coffea_arabica	Solanum_lycopersicum	Beta_vulgaris
GO:0010115	regulation of abscisic acid biosynthetic process	8.979794418	0	0	1.412576273	3.163744985	3.198673976	4.050716943	4.28217331	3.574947233	6.182393561	7.169557389	3.994644599	6.095022053	5.166984454	3.563006466	6.176008176	3.730409991	4.353933314	4.195131015	8.35347002	4.414874566	5.322657203	4.314265812	4.579674529	3.793619694	6.025549161	5.421326832	2.95611606
GO:0035639	purine ribonucleoside triphosphate binding	5.804014514	2.488961898	3.622748617	1.46706879	2.073099834	3.726123841	3.906043287	2.166670883	5.607069718	4.533442625	3.00876169	2.263033257	2.833977729	1.547637101	3.76046842	5.88023051	7.504587835	4.057658228	5.38276968	7.832171206	4.62895397	5.827768163	6.447463962	4.32477113	4.105334446	10.4426322	3.969364098	4.935888292
GO:0015031	protein transport	5.502434305	3.441077151	2.813634837	2.403248409	2.869729958	3.363019327	3.53474477	3.248590914	3.723570772	4.469222966	2.026729299	2.723458079	2.826709072	0	3.857039225	5.629545011	7.619819306	3.823782209	5.713108615	6.162156376	5.346906851	9.279982623	7.158231451	5.907328196	3.515428282	11.16601419	3.578989785	4.347619874
GO:0009943	adaxial/abaxial axis specification	4.166901316	4.103426582	2.391157811	2.611558744	3.594128671	4.283401674	2.884965919	5.380687649	5.445234929	6.640882049	5.407332773	6.44517765	5.45455282	7.196396651	5.208224352	3.403771354	3.68468176	3.669152545	4.866661613	6.003650278	3.125214407	6.261962663	4.827207459	3.817739337	2.299261862	3.523380391	4.876385077	0
GO:0006511	ubiquitin-dependent protein catabolic process	7.349373269	6.486234151	4.250603749	0	1.209952336	4.343576349	1.874066104	4.710002872	4.612771509	2.479632549	2.234209422	2.730295263	2.598314609	0	3.548256013	4.429975569	9.674968569	6.879742373	4.235698715	5.722734387	3.077806709	4.981121229	5.811383163	7.127424343	1.933580866	10.0893181	4.005967937	3.720502207
GO:0009944	polarity specification of adaxial/abaxial axis	6.202476797	4.626276014	2.825925968	2.518502613	1.980511058	4.332908355	2.564050628	4.931997167	3.890138454	6.023579523	4.771499934	5.499675348	5.075079967	7.229174873	5.080745645	3.810496279	3.800681165	3.815155961	6.3765956	6.8095449	3.176238013	6.62014122	4.25604521	4.365784902	3.227583768	3.314003322	4.450881767	0
GO:0010029	regulation of seed germination	8.349574132	10.27716426	7.213260583	1.240984564	1.902390653	1.400782617	3.460850983	3.742093669	4.662658162	3.485384656	4.431341184	6.464122233	5.031648928	4.281009317	4.381624253	2.6722247	2.941601098	2.960587679	2.827201191	5.624805295	3.626291198	4.656389178	2.134643108	5.14384756	1.725789416	6.459152592	4.317578446	2.461857957
GO:0035865	cellular response to potassium ion	7.105557603	0	0	4.687984281	4.016076336	7.35641956	4.673232353	5.494111763	6.491958126	6.308187437	0	5.042245776	3.588520065	4.131808067	0	4.309334103	0	5.697640573	7.324855193	9.024457162	4.244588356	14.21836329	0	5.967809034	6.240704166	6.568932053	4.382080298	0
GO:0090057	root radial pattern formation	0	0	8.17196923	4.87371996	6.649208612	4.861800589	4.673232353	8.123356686	6.235262208	4.689375347	0	4.326250008	5.725021138	8.611672871	0	0	4.797313869	0	3.895315739	7.386569577	0	8.525327045	4.145312256	7.194296089	6.240704166	0	7.513385091	4.396573445
GO:0045184	establishment of protein localization	5.32260585	3.322223875	2.702256014	2.297491982	2.746027174	3.217160058	3.375189685	3.147139658	3.606396756	4.32466953	1.934587259	2.599536354	2.69617334	0	3.742248782	5.472233422	7.340066794	3.682635263	5.452065178	5.833703643	5.155631652	8.908244995	6.940791254	5.674702069	3.424485516	10.87852127	3.413688592	4.204263174
GO:0010374	stomatal complex development	4.884297521	5.009421647	5.058775935	6.069024512	6.543203991	4.792631724	3.968333034	2.224254822	2.888870505	4.383384531	1.669238339	3.516425477	1.961363789	1.975667706	5.024930179	4.092258553	3.24961065	4.698862339	4.586430627	5.773739357	4.70113932	5.675913763	2.893537658	5.291490027	3.934595539	6.655560361	2.676953332	2.415506115
GO:0048825	cotyledon development	5.355215923	9.533638117	13.86034648	6.918447353	6.607535532	3.512769105	0	2.453865564	4.122571679	3.008797624	4.280004853	5.428834762	3.181881595	4.983814458	2.248092749	0	6.688807064	1.741884309	2.653313812	4.931613946	0	1.44644825	3.809582215	5.640811343	1.736492889	4.24652592	2.498557498	1.209955859
GO:0090700	maintenance of plant organ identity	4.922510331	7.329982309	6.507614827	4.483517507	4.251095414	3.405092058	0	0	0	5.398563707	6.953074895	8.841864496	6.004549105	9.788205304	3.83277084	0	3.975939289	0	4.026181287	6.473878132	0	5.99764403	3.611455361	11.48843193	0	3.581017346	5.412278577	0
GO:0048497	maintenance of floral organ identity	4.922510331	7.329982309	6.507614827	4.483517507	4.251095414	3.405092058	0	0	0	5.398563707	6.953074895	8.841864496	6.004549105	9.788205304	3.83277084	0	3.975939289	0	4.026181287	6.473878132	0	5.99764403	3.611455361	11.48843193	0	3.581017346	5.412278577	0
GO:0071218	cellular response to misfolded protein	0	4.626276014	4.105133767	0	0	0	0	5.680694268	4.755449484	4.495668696	4.281917098	5.043216901	5.722461815	5.258104967	3.096965858	4.275405505	5.456200697	3.462850596	7.719496579	5.238785157	2.874190645	6.955761797	6.61728797	7.510264651	3.426314178	6.971292807	7.133564671	2.710843497
GO:2000280	regulation of root development	0	5.816027575	8.540263898	2.887965557	1.26576752	2.752298737	2.221338333	6.582792354	2.12605894	4.977411419	6.930250031	4.918281794	4.06168878	9.401658995	6.207224938	2.183005225	2.600540571	2.073789831	2.73725796	4.101837707	3.305513201	7.236515666	2.185589293	8.919384186	4.192963074	3.517172205	2.829348354	2.408625053
GO:0019899	enzyme binding	4.31618471	2.892833434	5.626223722	2.10361789	1.636993825	0	2.88504521	3.46481884	2.920089428	3.136509223	4.957955383	6.524667912	4.501794355	5.518198365	3.479736487	1.818759154	5.697853638	4.222924873	4.736449326	6.905026671	2.463194403	4.954984589	3.54608712	8.43831745	4.832904547	7.478846836	2.666781336	2.387659362
GO:0071712	ER-associated misfolded protein catabolic process	0	5.428943502	4.217479228	0	0	0	0	6.379851662	5.21356382	3.737431672	3.906017804	5.394451405	6.004391708	6.161540564	3.023151353	4.501531619	5.378683712	3.553395242	6.869636704	5.647724132	0	6.65E+00	4.926608614	8.313257081	3.690455165	6.783684	6.14228065	3.113716665
GO:0009687	abscisic acid metabolic process	4.680355519	0	0	0	1.721449877	2.445038999	3.555015896	3.095620987	5.445234929	6.289616925	6.22319189	3.729916755	5.831822204	3.81616859	3.742454286	6.537651739	2.927064791	5.037624746	5.323156976	7.765613597	3.329929413	6.352923407	4.594987627	6.189141011	3.616301448	5.020639845	5.107510023	2.241496369
GO:1902644	tertiary alcohol metabolic process	4.680355519	0	0	0	1.721449877	2.445038999	3.555015896	3.095620987	5.445234929	6.289616925	6.22319189	3.729916755	5.831822204	3.81616859	3.742454286	6.537651739	2.927064791	5.037624746	5.323156976	7.765613597	3.329929413	6.352923407	4.594987627	6.189141011	3.616301448	5.020639845	5.107510023	2.241496369
GO:0043288	apocarotenoid metabolic process	4.680355519	0	0	0	1.721449877	2.445038999	3.555015896	3.095620987	5.445234929	6.289616925	6.22319189	3.729916755	5.831822204	3.81616859	3.742454286	6.537651739	2.927064791	5.037624746	5.323156976	7.765613597	3.329929413	6.352923407	4.594987627	6.189141011	3.616301448	5.020639845	5.107510023	2.241496369
GO:0017157	regulation of exocytosis	11.95831162	5.742412608	13.13691398	6.238424412	3.485127043	5.945452544	0	0	2.957597208	4.674146139	3.377676932	3.771660654	3.225242121	4.000643256	4.206442475	0	4.434633375	0	2.257770697	5.600444644	0	5.742064577	4.403090876	7.255465441	3.093685195	4.153202677	3.524486503	0
GO:1900140	regulation of seedling development	7.797262722	9.547369685	6.812518212	0	1.79772275	1.316555619	3.337256131	3.420997928	4.562154285	3.265879105	4.296199647	6.350769579	4.885548496	4.088779677	4.247067634	2.579723938	2.835021745	2.889592762	2.711715078	5.482100692	3.547384937	4.408121378	2.110707971	5.001590392	1.681941156	6.297465753	4.186796582	2.392918878
GO:1903530	regulation of secretion by cell	11.95831162	5.742412608	13.13691398	6.238424412	3.485127043	5.945452544	0	0	2.957597208	4.674146139	3.377676932	3.771660654	3.225242121	4.000643256	4.206442475	0	4.273770554	0	2.257770697	5.600444644	0	5.742064577	4.403090876	7.255465441	3.093685195	4.153202677	3.3891837	0
GO:0051046	regulation of secretion	11.95831162	5.742412608	13.13691398	6.238424412	3.485127043	5.945452544	0	0	2.957597208	4.674146139	3.377676932	3.771660654	3.225242121	4.000643256	4.206442475	0	4.273770554	0	2.257770697	5.600444644	0	5.742064577	4.403090876	7.255465441	3.093685195	4.153202677	3.3891837	0
GO:0050826	response to freezing	3.981594877	0	3.571310099	3.030527899	9.961918303	9.213762873	0	4.718143648	3.257763999	4.021418931	1.325906852	1.549286888	2.361545748	1.588870363	3.206057137	2.440423631	2.655574308	3.635978838	4.558868047	11.28365853	3.80349235	5.554763712	4.986085774	6.016317124	5.051201247	7.716012132	3.130256185	0
GO:0048585	negative regulation of response to stimulus	2.054505983	1.927128548	1.723221725	4.038552922	0	3.366417968	5.393390512	6.287634726	7.977284267	4.117085627	4.674853898	7.142333181	9.921889345	6.496140907	2.566433738	3.389123381	6.374043475	2.304953443	3.026433875	5.211675613	3.963150864	6.024187763	2.886389083	1.50596179	3.539953652	3.751544521	3.324882378	0
GO:0019941	modification-dependent protein catabolic process	6.959561129	6.128574764	4.000526356	0	0	4.123976647	1.814102821	4.415142657	4.322835693	2.253617516	1.934587259	2.401284979	2.31125126	0	3.314210931	4.211254569	9.32186314	6.499111781	3.88500592	5.435934759	2.876344124	4.662847919	5.579873413	6.5401944	1.833390524	9.545622086	3.776544668	3.473991173
GO:0010015	root morphogenesis	1.981889472	6.570641893	4.272650056	6.855787474	4.913221624	2.080876563	3.390844545	8.788877914	3.691814051	3.960237427	2.132579842	2.134029262	2.348356212	2.139165638	4.454483678	4.104663543	3.913758054	4.040275248	5.060529522	5.548265044	3.186997848	4.999634939	2.990736989	3.826656576	2.01265098	6.595555734	2.318366793	2.267343162
GO:0010371	regulation of gibberellin biosynthetic process	4.724510154	0	0	0	0	5.068782464	0	3.803331533	3.975895739	6.17622153	3.377676932	0	3.39741214	4.302115999	3.83277084	5.911769116	4.608448197	4.689081581	0	12.7910769	4.262971234	11.73219392	5.581024794	10.29345146	6.748066787	6.142370107	7.044492695	0
GO:0048658	anther wall tapetum development	3.352598729	4.222891646	1.595792382	2.809594525	3.113766288	4.320768954	1.982645109	4.046219477	3.574947233	3.16660329	2.742907358	4.361068643	1.9333697	3.372287347	2.936317442	3.810496279	6.068003053	2.832269091	8.232959474	7.245990446	3.711004089	10.19214423	3.028326917	1.691070382	6.233540759	7.387655759	3.937420995	4.849468606
GO:0010187	negative regulation of seed germination	0	5.837307921	3.653772692	0	0	0	2.755211213	4.659860576	3.180040281	4.631800423	4.85596266	6.947730099	6.95787258	3.972451015	4.540471925	3.734232637	2.724885579	4.098306507	3.720255062	7.330581357	5.091125592	7.050427684	2.869024336	6.662911463	3.051795967	7.057577022	3.678038182	3.710973029
GO:0032504	multicellular organism reproduction	9.715312242	8.083089066	4.082213761	4.390179716	1.495925009	1.384026211	2.224024966	3.396688587	3.289235141	3.675911223	3.314935809	2.633494408	1.961738889	7.069216395	3.816695124	3.269489675	4.51156803	3.563855911	5.716296661	5.712333379	2.759833253	3.420644978	3.04252066	4.158220152	0	5.639351927	3.79126235	2.011117645
GO:0071489	cellular response to red or far red light	6.619867805	2.646180084	4.181340869	1.939837188	0	1.615149783	2.364424084	9.189911335	2.180347348	5.607519297	4.799112134	5.115809489	5.949370633	5.704932345	2.389529119	4.531431169	5.477940637	3.524080451	3.360914367	8.06423598	2.281934822	3.760778016	1.853044538	3.114303318	3.670062882	3.06576432	2.566552138	2.559193874
GO:0090506	axillary shoot meristem initiation	5.264303667	4.198457297	4.644726615	13.1376264	3.6452772	0	4.25421275	3.544284515	4.30574816	5.881182957	0	0	0	6.479863087	6.873199617	4.090684485	0	0	4.236243113	9.071991769	0	7.735543962	6.1903619	2.619044538	3.513538254	7.964780206	3.65433343	0
GO:0043543	protein acylation	4.934655469	3.804962833	3.645950767	4.728210246	4.704399919	4.382574029	3.322204856	3.078458222	2.571241787	2.550264882	2.613323733	3.674055823	2.252606185	1.809078255	4.909351488	2.477994757	4.590019689	3.444437364	5.90022168	4.956522807	4.141591148	6.036049288	3.9034382	2.812797374	2.812459948	6.343864739	3.666260971	4.718291158
GO:1901657	glycosyl compound metabolic process	0	3.81103161	2.92252382	0	4.141465855	2.323443102	0	2.405766271	2.000443316	4.001494184	3.817789811	5.129229676	4.40756742	5.098110201	1.213219307	2.114005585	4.256071896	3.429200087	4.75363842	7.59150887	5.870342997	5.008268756	1.906513098	16.17252629	8.485516863	3.347879399	1.941315721	1.327630605
GO:0048653	anther development	2.123339754	3.425251595	0	4.413980508	1.812042025	2.913658168	2.303775795	2.469042694	2.956195662	3.388631073	4.431341184	4.972876689	3.387780669	4.457319005	3.451013024	2.902647555	5.381408731	2.814929261	7.706992539	7.305242145	2.904868561	8.256110132	3.404777686	3.496371885	4.675231676	6.941652214	3.632278108	4.540155408
GO:0010026	trichome differentiation	1.918237753	0	0	11.73087559	18.50249611	12.9812351	1.961564915	2.082447402	2.342905197	2.009000008	1.762164984	0	1.229474751	0	4.039586019	3.698890784	5.162607099	4.658255576	6.160289791	7.076392102	5.021315496	8.58535264	3.622066695	0	0	3.332237589	2.21201438	0
GO:0035864	response to potassium ion	6.606626713	0	0	4.125054264	3.485127043	6.247761662	4.25421275	5.056696123	5.999487105	5.881182957	0	4.63916721	3.225242121	3.778757712	0	3.718759491	0	5.252883446	6.884497837	8.186594787	3.831497409	11.98239041	0	5.396389894	5.218789237	5.601066883	3.995511305	0
GO:0043632	modification-dependent macromolecule catabolic process	6.646926725	5.860807524	3.746725759	0	0	3.92862918	1.644297914	4.218254651	4.164339307	2.12844793	1.813369504	2.242719497	2.113158381	0	3.124043028	3.985028467	9.006893472	6.188619725	3.664543854	5.00363566	2.700489397	4.39045946	5.320080842	6.126364321	1.645388182	9.074742275	3.611816245	3.242450304
GO:0071326	cellular response to monosaccharide stimulus	2.74010244	4.998255936	3.188151639	5.132717683	3.32751636	3.009092388	0	2.189445664	3.150006598	3.109791797	5.258229847	4.239249676	5.49863182	5.648551515	6.436627134	3.412924271	3.30163085	2.381078785	5.140771351	4.508590685	2.861482484	6.33E+00	3.088649783	8.015060128	0	5.119687664	2.415486638	2.802676494
GO:0071331	cellular response to hexose stimulus	2.74010244	4.998255936	3.188151639	5.132717683	3.32751636	3.009092388	0	2.189445664	3.150006598	3.109791797	5.258229847	4.239249676	5.49863182	5.648551515	6.436627134	3.412924271	3.30163085	2.381078785	5.140771351	4.508590685	2.861482484	6.33E+00	3.088649783	8.015060128	0	5.119687664	2.415486638	2.802676494
GO:0080113	regulation of seed growth	6.391517068	7.145915494	7.847836124	6.419861292	2.175639394	0	4.601640582	5.580287061	3.574947233	5.667157186	2.819020946	3.488066954	2.487475637	3.181855109	5.411304351	0	0	4.126132945	3.58249457	7.215194733	0	3.716093578	3.583979039	0	1.661057761	9.839463886	3.548529941	0
GO:0048609	multicellular organismal reproductive process	10.07774731	7.885870446	3.984804895	2.705119822	1.571643294	1.455511917	2.075806514	3.324965983	3.192336135	3.355954539	3.175695912	2.532233064	1.866758967	6.354398386	3.736748155	3.359932972	4.312212766	3.449772456	5.49656	5.563256409	2.597646548	3.162727207	3.040593992	3.854371657	0	5.853295923	3.75528695	1.856283875
GO:1902930	regulation of alcohol biosynthetic process	7.696140034	0	0	0	2.61569162	2.690686729	3.098624017	3.453194573	3.090904074	5.467573423	6.315906343	3.206776066	5.384156018	4.462825855	2.860576239	5.227810004	3.117953217	3.98954475	3.283740295	7.245990446	3.814340658	4.12931507	3.765941999	3.799210837	3.184523561	5.002530537	4.840702205	2.594426211
GO:0051788	response to misfolded protein	0	4.300064289	3.859331792	0	0	0	0	5.206952552	4.206524225	3.909308763	3.809681688	4.541495624	5.278098291	4.566821233	2.649547465	3.986228915	5.103311065	3.031657713	6.878080908	4.511135443	2.571130066	6.169510792	6.189995513	6.844845408	3.036731172	6.590900148	6.759842064	2.389092762
GO:0051603	proteolysis involved in cellular protein catabolic process	6.648902589	5.252638024	4.612539881	0	0	3.241104208	1.253409755	3.849445592	3.61638281	1.826234164	1.51340737	1.9353881	2.061425773	0	3.028369138	4.248454802	8.532874013	6.859590468	3.904136055	4.63320158	2.910985933	4.748598956	4.514885788	6.00665545	1.923410576	8.773663209	4.31968845	3.21646188
GO:1901959	positive regulation of cutin biosynthetic process	0	0	0	6.238424412	4.234161157	5.068782464	0	0	3.975895739	6.101497146	4.963779893	5.271470395	4.774132216	5.280280877	0	4.557124347	0	4.373629761	6.363672953	9.065138037	5.307824483	13.44793879	0	6.953278688	3.570221434	9.00705732	4.113353514	0
GO:2000067	regulation of root morphogenesis	0	0	0	4.000414279	2.782409738	3.401914783	4.600555462	4.571020346	3.179224181	4.657152622	2.653228202	3.771947611	3.852155824	3.133467717	4.227618187	4.175302778	0	5.570234777	7.103338944	8.941956639	3.711004089	6.08E+00	4.25604521	5.935470289	2.775588902	5.928512451	3.046459978	2.900010408
GO:0042180	cellular ketone metabolic process	5.789986774	2.045973106	0	1.483628228	0	2.034569288	2.903140921	3.532693437	3.462893495	5.725515149	3.309400072	2.373102067	3.12599194	2.374633638	3.22856619	3.683863382	5.893872522	5.86108545	3.347214476	6.605149685	3.93489102	3.725791022	3.22883937	4.634272813	3.941941057	7.772743512	6.418228651	2.34237562
GO:0080022	primary root development	5.094746523	5.251142679	3.634675089	6.345040322	2.74692859	3.550387004	3.796376789	5.316341786	5.346227141	6.122988894	2.872406551	2.683910024	2.655866435	3.003306579	5.043644056	1.475006377	2.345529005	2.810706133	2.4165873	4.900325101	1.77470024	2.49539813	3.307429556	2.573634899	2.389356584	6.147044079	3.199980473	2.185839387
GO:0048584	positive regulation of response to stimulus	7.260315977	0	2.185872565	2.479038287	2.467262831	2.117549257	1.342934651	2.674571651	3.462893495	3.17188614	4.413296257	4.475749929	3.842169169	3.082023486	2.394492875	3.709788944	4.390994873	3.081514286	4.362982327	5.642698632	4.163108669	6.134418101	4.339957185	10.63834066	4.514295572	4.826296528	2.571370558	1.234988702
GO:1902074	response to salt	0	0	0	0	4.150276878	3.685446502	0	3.655181478	3.434888558	7.831218588	5.527927097	4.174645173	4.06168878	6.508935411	2.234273876	4.41710902	2.403142942	3.824416654	6.58616489	8.438946406	3.634890467	6.100312199	3.289420424	2.388821783	5.708074294	4.269610798	4.667067182	2.932968552
GO:0048443	stamen development	0	2.698850103	0	5.245540585	1.618451602	2.713052079	1.698075287	2.300975547	2.466730514	3.05826733	4.073878303	4.932365949	2.707500039	3.264089005	3.941743526	2.585117101	6.158456542	2.687539125	7.242121978	8.133234436	2.948044013	8.507528159	3.316675437	4.301709112	4.140095822	6.998093566	3.78083162	4.594945788
GO:0048466	androecium development	0	2.698850103	0	5.245540585	1.618451602	2.713052079	1.698075287	2.300975547	2.466730514	3.05826733	4.073878303	4.932365949	2.707500039	3.264089005	3.941743526	2.585117101	6.158456542	2.687539125	7.242121978	8.133234436	2.948044013	8.507528159	3.316675437	4.301709112	4.140095822	6.998093566	3.78083162	4.594945788
GO:0032956	regulation of actin cytoskeleton organization	1.94545138	0	8.054824779	1.975680356	3.618451254	2.928566497	2.303389923	4.296838117	4.318497916	3.498654796	3.562500435	1.883934933	1.621480519	1.555907146	2.622280961	3.213817156	4.58316828	3.098906131	4.558868047	6.418437379	2.883013799	4.860430003	4.042497915	10.70624	3.227583768	4.456034181	3.130256185	2.350995778
GO:0019900	kinase binding	2.168255549	3.867483121	4.835447928	5.216929764	4.262637653	1.632877045	2.593627546	3.543317086	3.992908305	4.544905512	2.238571575	3.438941764	1.759156367	2.232874263	2.95194123	2.579524969	3.492034318	2.952559928	4.508135603	4.602092733	2.064015829	4.161052814	1.685934159	8.467819774	5.518151226	7.113067518	2.141089626	2.247919721
GO:0080112	seed growth	6.236173351	6.970870895	7.847836124	6.419861292	2.175639394	0	4.308558615	5.206952552	3.367935452	5.226462509	2.70451958	3.378174867	2.406823765	2.995908882	5.132972946	0	0	3.96736623	3.471874553	6.634672751	0	3.465523088	3.474392297	0	1.512621456	9.526586398	3.438179161	0
GO:0006886	intracellular protein transport	2.994049015	2.317686949	2.104730737	1.946371209	2.606824212	2.757611396	2.989664304	3.673443924	2.773410448	4.033238396	1.677349999	2.275275641	2.538712939	0	3.330485783	4.697757459	5.984464978	3.197415479	5.292844242	5.350744686	4.642387554	7.935385014	5.067603159	4.785801302	3.397767321	9.404609183	2.422259287	3.72658042
GO:0032101	regulation of response to external stimulus	1.730567314	2.720048876	0	0	0	1.784980954	2.534610382	0	5.004647946	6.194139214	4.623102412	4.073563903	2.688040132	4.427498725	3.280226909	3.330219231	3.922459833	3.145199856	5.173152601	11.64939361	3.016826724	5.51500111	3.703194564	9.520060141	4.417440259	3.487102211	3.306177932	2.001626781
GO:0065001	specification of axis polarity	5.859250645	3.751132867	2.153515429	2.081155345	1.563800694	3.207082257	2.693694082	3.761026507	2.894040985	4.694021234	4.413636043	4.623304458	4.820492107	6.983838247	3.807398595	3.024952323	3.534861967	3.031670438	4.72253739	5.295140095	2.4565712	5.098575775	3.750146938	3.695911962	2.48376286	2.434293758	3.545526486	0
GO:0010449	root meristem growth	5.339918266	5.671894768	4.666298157	8.683264392	3.014104815	1.789986058	2.267639385	2.790438687	1.936260445	4.784544792	2.659203902	3.10171565	2.289182371	2.934500868	5.459637986	3.598062192	2.142337071	4.176887535	4.277065348	6.322182663	1.503511109	3.76E+00	2.302032783	1.350162671	0	7.133370087	2.239985015	2.689181998
GO:0032970	regulation of actin filament-based process	1.866345362	0	7.93502662	1.925614183	3.549386418	2.928566497	2.244719638	4.106849083	4.239499247	3.431383754	3.485207117	1.836949589	1.575842358	1.525666784	2.512327689	3.149048917	4.513052549	3.031670438	4.415012037	6.288819606	2.815957334	4.72E+00	3.966312105	10.49464395	3.160763119	4.456034181	3.062557545	2.295321023
GO:0005488	binding	9.680874402	8.184087537	5.467638441	7.230973948	15.30124189	13.56800175	8.441656565	15.79463896	18.53609631	20.09632483	15.4776792	20.28955208	17.90145367	19.42711043	18.77803112	17.21119985	34.7417712	16.41091324	24.32744193	40.69221797	15.90881265	111.065494	16.22120471	24.82217564	21.15182053	24.54901876	19.27816557	11.34113402
GO:0048444	floral organ morphogenesis	2.535974145	1.576384683	1.498175503	2.22105595	1.268192254	2.178632299	2.521128113	3.956472774	3.257220646	4.902832675	3.962918012	3.280938247	3.067827317	5.196289364	3.500197046	3.423037555	3.985536823	3.130838811	5.457385304	10.11438456	2.859875268	7.122302337	0	4.696443062	5.395428595	2.022818171	5.190822523	2.930163855
GO:0043269	regulation of ion transport	2.557291208	4.751741214	0	2.559506396	3.794909172	5.221214384	2.634248627	2.751213223	3.291277994	4.276534065	2.451389353	4.742808909	3.618694704	7.600659489	3.672494052	3.403771354	2.185165709	3.129836209	4.415012037	3.610861116	3.259597705	5.152978168	2.436411697	8.216927864	0	1.711587917	4.039275909	3.541011104
GO:1901419	regulation of response to alcohol	7.292306012	1.433859561	1.222300524	4.021214174	0	3.524403149	2.687295008	7.107263832	5.436423015	2.136681672	3.821031397	2.567764782	5.378074593	3.90478887	4.577029916	4.517647838	5.974050403	2.409230552	4.217498544	3.887685243	2.735880662	4.879204899	2.808273485	0	2.908790803	4.513363514	2.876462762	1.437704668
GO:1905957	regulation of cellular response to alcohol	7.292306012	1.433859561	1.222300524	4.021214174	0	3.524403149	2.687295008	7.107263832	5.436423015	2.136681672	3.821031397	2.567764782	5.378074593	3.90478887	4.577029916	4.517647838	5.974050403	2.409230552	4.217498544	3.887685243	2.735880662	4.879204899	2.808273485	0	2.908790803	4.513363514	2.876462762	1.437704668
GO:0009787	regulation of abscisic acid-activated signaling pathway	7.292306012	1.433859561	1.222300524	4.021214174	0	3.524403149	2.687295008	7.107263832	5.436423015	2.136681672	3.821031397	2.567764782	5.378074593	3.90478887	4.577029916	4.517647838	5.974050403	2.409230552	4.217498544	3.887685243	2.735880662	4.879204899	2.808273485	0	2.908790803	4.513363514	2.876462762	1.437704668
GO:0071365	cellular response to auxin stimulus	0	0	0	1.529876494	3.131751035	1.316555619	1.639492803	4.442884402	4.605649039	3.646609521	5.215349007	3.744946018	2.89952615	4.010580503	2.549438753	3.869449804	3.476774743	2.985650617	5.585130955	4.018054126	4.68414648	10.22175201	4.051001857	10.14059342	2.632018909	6.212332143	4.019067929	2.516751727
GO:0010214	seed coat development	2.239872485	1.445272433	0	6.246161377	12.60084696	8.788787732	2.48616043	1.57445492	2.296316919	2.539338064	1.372373145	1.523769938	2.705732522	3.258283194	3.60027996	3.985349491	3.074094905	2.328877601	8.353631894	6.962666084	3.161267494	4.921801529	1.660675746	1.453608338	2.92815665	2.111692784	1.350061535	2.106313765
GO:0010191	mucilage metabolic process	0	0	0	9.64881833	16.73640524	14.31700486	2.965974352	1.662925989	1.739949502	2.191504971	1.507108547	0	0	1.675410197	2.309631929	3.112676779	2.626911153	2.903172924	7.016518903	6.14107103	2.878927667	3.12E+00	1.477508463	2.063004261	2.25574287	3.254323424	1.958425423	1.801244318
GO:0090056	regulation of chlorophyll metabolic process	3.599664497	4.374849047	4.870995322	4.082701945	1.778758819	0	2.818923539	6.021327566	2.764258136	3.782077494	2.806646665	3.3615595	3.24432593	3.372287347	4.540471925	2.379149284	2.524698955	3.469333717	4.08968701	6.683722894	1.587473979	3.117798027	2.221950531	0	1.958642345	9.602968456	4.279491137	1.754321078
GO:0009967	positive regulation of signal transduction	5.80456005	0	0	1.644161545	1.457438047	1.566816689	0	3.98521921	3.967334586	4.405091232	4.326679295	4.053994864	4.947258767	3.532868697	4.237004837	4.092258553	2.870043867	2.438674652	4.542051645	6.337216059	4.926341815	7.57409882	3.776192947	9.314664476	3.330786925	2.625275483	1.974924906	1.253368468
GO:0023056	positive regulation of signaling	5.80456005	0	0	1.644161545	1.457438047	1.566816689	0	3.95422565	3.920156463	4.359022968	4.279914107	4.007461168	4.894188392	3.494827138	4.18449928	4.044641947	2.835021745	2.402779572	4.498142466	6.260270891	4.868767947	7.458628082	3.736960205	9.089712659	3.29207335	2.596910285	1.946715002	1.231217948
GO:0010103	stomatal complex morphogenesis	2.448784861	0	1.468749865	5.119892686	6.167398939	3.157703167	3.1403049	2.091296029	2.311710551	3.224315144	1.588177652	1.506528666	1.296336392	1.598100998	5.733837549	3.349239323	2.863220963	4.60518541	5.64082511	6.225197226	3.259597705	4.15E+00	4.28491228	4.56527464	3.233270992	5.9997648	2.751589995	2.802581061
GO:0009688	abscisic acid biosynthetic process	6.148983758	0	0	0	1.74295252	2.635535059	3.098624017	2.918385941	2.771814076	5.562200676	5.725255991	2.969515099	5.175121859	2.847441229	2.649547465	5.12655463	2.872150306	3.669152545	3.283740295	6.644836468	3.098878505	3.720288179	3.32526388	3.799210837	2.646354707	4.787066941	4.344937586	2.468322294
