# The GO term enrichments of genes in TD-derived families. The significance level is shown as negative log10(FDR). When the significance level is greater than 300, it is set as 300. The TD- and WGD-derived families are distinguished by blue and red backgrounds.

GO_ID	GO_name	Selaginella_moellendorffii	Adiantum_capillus-veneris	Ceratopteris_richardii	Cycas_panzhihuaensis	Torreya_grandis	Taxus_wallichiana	Amborella_trichopoda	Annona_cherimola	Dioscorea_zingiberensis	Elaeis_guineensis	Oryza_sativa	Setaria_italica	Sorghum_bicolor	Zea_mays	Nelumbo_nucifera	Vitis_vinifera	Arabidopsis_thaliana	Theobroma_cacao	Populus_trichocarpa	Glycine_max	Prunus_mume	Malus_domestica	Rhododendron_simsii	Helianthus_annuus	Daucus_carota	Coffea_arabica	Solanum_lycopersicum	Beta_vulgaris
GO:0047213	anthocyanidin 3-O-glucosyltransferase activity	0	0	0	0	0	0	0	3.660119643	0	0	0	0	0	0	4.242835241	4.997346978	0	0	6.23675588	7.790902491	0	4.518613381	0	5.266258086	0	4.214299318	0	0
GO:0006011	UDP-glucose metabolic process	0	0	0	0	0	0	0	5.079827837	0	0	0	4.418936093	0	3.614357568	0	0	0	2.684057111	0	0	0	1.947902256	0	12.56255338	0	2.331781832	4.352469716	3.921441916
GO:0045851	pH reduction	0	0	0	0	0	0	0	0	0	0	7.920599337	6.098210311	2.465832138	3.984544691	0	0	0	0	0	0	7.595773537	10.33626042	0	2.044253685	0	0	0	0
GO:0006779	porphyrin-containing compound biosynthetic process	0	0	0	0	0	0	0	0	0	0	3.241700488	6.087963527	3.353027244	4.108243935	0	4.271729166	0	0	0	0	0	0	0	0	0	0	0	0
GO:0009310	amine catabolic process	0	0	0	0	1.598843134	1.416947743	0	0	0	0	1.476425856	2.212583447	4.2616424	1.70427692	0	2.016321993	0	0	0	2.645344342	0	1.952507394	2.707685143	8.234326799	0	7.266574633	2.319402673	0
GO:0042402	cellular biogenic amine catabolic process	0	0	0	0	1.598843134	1.416947743	0	0	0	0	1.476425856	2.212583447	4.2616424	1.70427692	0	2.016321993	0	0	0	2.645344342	0	1.952507394	2.707685143	8.234326799	0	7.266574633	2.319402673	0
GO:1901336	lactone biosynthetic process	10.61120241	0	0	6.521591127	7.016520681	9.889724332	1.294720573	0	0	0	0	0	0	0	0	0	0	1.551586366	0	1.414394223	1.376895703	0	0	0	0	0	0	0
GO:0018874	benzoate metabolic process	0	0	0	0	0	0	0	6.581280657	0	0	3.480744088	4.155846817	4.34967022	4.639687882	0	0	0	4.287149264	0	0	0	0	0	3.797613467	0	7.376556116	0	0
GO:0031348	negative regulation of defense response	23.56266858	3.507859036	2.928864263	3.757015621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0042436	indole-containing compound catabolic process	0	0	0	0	0	0	0	0	0	0	0	2.742767375	4.691079106	0	0	2.681715696	0	0	0	2.7744698	0	2.395717955	2.945431329	8.686136065	0	8.519375917	3.129577937	0
GO:0009311	oligosaccharide metabolic process	0	0	0	0	0	0	0	0	0	4.887302501	7.731763098	9.918417303	3.161376028	0	7.819287718	0	0	0	0	0	0	0	0	3.629323544	0	0	0	1.340245134
GO:0051606	detection of stimulus	0	0	0	11.49076381	3.845428713	3.253600601	4.211460465	0	2.122465645	0	1.933478089	0	0	0	0	1.17303998	2.277952403	0	0	0	0	1.461957172	1.86582994	2.891642918	0	1.660845546	0	0
GO:0033013	tetrapyrrole metabolic process	4.382373285	5.973801439	7.213095843	0	2.256257984	1.728796144	2.382566936	0	0	0	0	4.166949217	1.570776882	2.862796627	0	4.279111811	0	0	0	0	0	0	0	0	0	0	0	0
GO:0046164	alcohol catabolic process	12.03642703	2.916347419	1.548858756	0	0	2.750577797	0	0	0	0	0	0	0	1.523175427	2.388778476	0	1.537873424	0	1.255726755	4.479774626	0	1.520121744	1.896062303	1.561784793	2.131338521	0	0	0
GO:0010731	protein glutathionylation	0	0	3.745050765	0	0	7.115311465	0	0	0	0	0	0	3.241615798	0	0	0	5.404209395	0	0	6.004565212	0	3.258688579	0	3.784622659	0	1.722217704	3.129577937	0
GO:0010241	ent-kaurene oxidation to kaurenoic acid	0	0	0	0	5.351597727	20.04106169	0	3.031714519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.797613467	4.943538384	0	0	0
GO:0033331	ent-kaurene metabolic process	0	0	0	0	5.351597727	20.04106169	0	3.031714519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.797613467	4.943538384	0	0	0
GO:0010480	microsporocyte differentiation	0	6.811787078	7.336415545	0	5.599197703	0	0	0	0	4.023496609	3.480744088	3.52990576	0	6.325085012	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0055044	symplast	1.193154967	0	1.373789025	1.485124168	0	0	1.511426536	3.905206545	5.417728203	2.216197606	0	0	0	0	3.697853518	0	2.468925052	0	1.179391667	4.823440603	1.979914582	0	0	0	0	5.799855528	0	0
GO:0070161	anchoring junction	1.193154967	0	1.373789025	1.485124168	0	0	1.511426536	3.905206545	5.417728203	2.216197606	0	0	0	0	3.697853518	0	2.468925052	0	1.179391667	4.823440603	1.979914582	0	0	0	0	5.799855528	0	0
GO:0005911	cell-cell junction	1.193154967	0	1.373789025	1.485124168	0	0	1.511426536	3.905206545	5.417728203	2.216197606	0	0	0	0	3.697853518	0	2.468925052	0	1.179391667	4.823440603	1.979914582	0	0	0	0	5.799855528	0	0
GO:0009506	plasmodesma	1.193154967	0	1.373789025	1.485124168	0	0	1.511426536	3.905206545	5.417728203	2.216197606	0	0	0	0	3.697853518	0	2.468925052	0	1.179391667	4.823440603	1.979914582	0	0	0	0	5.799855528	0	0
GO:0030054	cell junction	1.193154967	0	1.368661272	1.478816378	0	0	1.504231542	3.905206545	5.401614695	2.208293443	0	0	0	0	3.686320991	0	2.460079358	0	1.168281004	4.805513435	1.970574321	0	0	0	0	5.771912094	0	0
GO:0052641	benzoic acid glucosyltransferase activity	0	0	0	0	0	0	0	6.336050884	0	0	3.287982959	3.9425317	4.125809775	4.49222347	0	0	0	4.131598221	0	0	0	0	0	3.753242869	0	6.671797556	0	0
GO:0048533	sporocyte differentiation	0	6.811787078	7.336415545	0	5.599197703	0	0	0	0	4.023496609	3.24369467	3.52990576	0	6.067717472	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0052615	ent-kaurene oxidase activity	0	0	0	0	5.147811898	19.01490881	0	2.912293803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.753242869	4.874131763	0	0	0
GO:0052616	ent-kaur-16-en-19-ol oxidase activity	0	0	0	0	5.147811898	19.01490881	0	2.912293803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.753242869	4.874131763	0	0	0
GO:0052617	ent-kaur-16-en-19-al oxidase activity	0	0	0	0	5.147811898	19.01490881	0	2.912293803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.753242869	4.874131763	0	0	0
GO:0006518	peptide metabolic process	3.076663583	0	0	0	0	0	1.586759716	3.618072912	0	0	1.446693499	1.835044107	4.851206748	1.216452805	0	4.85431971	0	1.821491909	0	1.85235569	1.850382928	0	0	0	0	0	4.418784752	2.220226113
GO:0006631	fatty acid metabolic process	3.639036994	1.96696931	1.84981513	5.143299354	5.509411752	14.85305654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.307377985
GO:0009073	aromatic amino acid family biosynthetic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.257188071	0	1.849698402	1.501038784	1.829471294	0	0	0	4.691503555	4.831748678	5.455020432	2.579465752	2.335471854
GO:0016707	gibberellin 3-beta-dioxygenase activity	0	0	0	0	0	0	0	0	0	4.160923948	0	0	0	0	0	0	0	0	0	6.333841781	3.519686258	5.875151471	0	5.497050342	0	4.453513173	4.01420074	0
GO:0018208	peptidyl-proline modification	2.343854655	1.706691007	2.339963165	1.51669759	0	0	0	0	1.853723277	3.179811813	1.348881528	0	1.683544091	1.72036393	2.840979067	0	4.094569645	0	1.197880446	3.43190892	0	0	1.204011904	0	1.464786539	0	1.711707798	0
GO:0005783	endoplasmic reticulum	0	0	0	5.332635382	3.848094391	15.99923053	0	3.912695425	0	1.463742457	0	0	0	0	0	0	3.012417982	0	0	0	0	0	0	0	0	0	0	0
GO:0044272	sulfur compound biosynthetic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.012981874	2.511725788	2.143185161	0	5.980082635	0	0	0	7.460764596	0	8.024132623	2.530774672	0
GO:0010193	response to ozone	0	0	0	4.263949198	0	0	2.064647389	2.572569345	0	0	0	0	0	0	0	0	0	1.247956205	0	6.141502264	0	0	0	7.576067542	0	0	0	0
GO:0033559	unsaturated fatty acid metabolic process	8.203383215	3.899569334	3.478981224	4.192768349	3.142042096	2.498682325	0	0	1.291077484	0	0	0	0	1.599235542	0	0	0	0	1.271178267	0	0	0	0	0	0	1.480789037	1.679758277	0
GO:0005524	ATP binding	0	1.791593851	1.464269679	0	0	0	0	0	0	1.234246788	0	0	0	0	1.818739577	0	4.034077315	1.630415399	4.448599729	1.761215616	3.414680581	2.891239589	1.899621307	1.276658686	0	0	1.559294982	3.176821925
GO:0009309	amine biosynthetic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.905540923	0	2.095946702	1.850605318	2.391179899	0	0	0	5.768195671	5.891226625	6.579570015	2.746707274	2.928779304
GO:0042401	cellular biogenic amine biosynthetic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.905540923	0	2.095946702	1.850605318	2.391179899	0	0	0	5.768195671	5.891226625	6.579570015	2.746707274	2.928779304
GO:0045431	flavonol synthase activity	0	0	0	7.02928683	2.750577767	4.135688007	0	3.902119578	0	0	0	0	0	0	0	0	5.587125421	0	0	0	0	3.832656226	4.760230373	0	0	0	0	0
GO:0120251	hydrocarbon biosynthetic process	0	0	0	4.502675066	11.94258243	3.497224695	0	0	0	1.511869489	0	0	0	3.411250001	0	0	1.427228039	0	0	2.538943377	0	0	0	0	0	2.655162865	0	0
GO:0106149	indole-3-carbonyl nitrile 4-hydroxylase activity	0	0	0	0	3.187263622	0	0	7.440394222	0	0	0	0	0	0	0	4.044891569	0	3.509745677	0	4.863330828	0	0	4.034598389	0	4.129719034	0	0	0
GO:0055082	cellular chemical homeostasis	0	0	0	0	0	0	0	0	0	2.515164289	4.913460748	5.667296045	1.598398504	0	4.416576974	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0044106	cellular amine metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.666646695	2.351932378	1.3905108	0	3.185582464	0	0	0	7.308493205	2.596722667	7.646685069	1.82300855	0
GO:0033014	tetrapyrrole biosynthetic process	0	0	0	0	0	0	0	0	0	0	2.899595394	5.527211719	2.96700016	3.566579184	0	3.968064931	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016682	oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor	0	0	0	0	0	0	0	0	2.652234583	0	1.194157629	1.741941849	2.598529497	1.352390982	0	4.589497037	0	2.779423612	0	6.23000189	0	0	0	0	0	5.508008799	1.651498471	0
GO:0052546	cell wall pectin metabolic process	10.08520493	3.835841453	0	4.3711222	2.131379109	3.143086826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.406033147	0	1.799349395	1.186300185	0	0
GO:0031406	carboxylic acid binding	2.624577981	1.296018794	1.835618495	1.938409683	0	0	0	0	1.61074665	2.171293705	0	0	0	1.243555198	3.204414524	0	3.599567798	0	0	2.863037084	0	1.502661675	1.283940822	0	0	0	1.901324747	2.597237121
GO:0050412	cinnamate beta-D-glucosyltransferase activity	0	0	0	0	0	0	5.761049856	4.354804282	0	0	0	3.9425317	3.883646777	6.119129379	0	0	0	0	0	0	0	0	0	0	4.129719034	0	0	0
GO:0045489	pectin biosynthetic process	9.065390889	3.302232282	0	4.685238269	1.871185715	5.251217835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6507272	0	1.221349992	0	0	0
GO:0050284	sinapate 1-glucosyltransferase activity	0	0	0	0	0	0	5.761049856	3.933617522	0	0	0	3.9425317	3.883646777	6.119129379	0	0	0	0	0	0	0	0	0	0	4.129719034	0	0	0
GO:0048589	developmental growth	0	2.104635278	7.446037731	0	0	0	0	0	0	2.838730843	1.166125789	1.424383464	0	1.780192083	5.111758748	0	3.514996015	0	0	0	0	0	0	0	0	0	0	0
GO:0016679	oxidoreductase activity, acting on diphenols and related substances as donors	0	0	0	0	0	0	0	0	2.465523613	0	0	1.640616501	2.438035899	1.219711963	0	4.351613947	0	2.606814902	0	5.933545985	0	0	0	0	0	5.201460858	1.57036466	0
GO:0009694	jasmonic acid metabolic process	4.87746533	2.062620967	1.802211341	4.601217347	0	5.717604128	0	0	0	0	0	0	0	1.72036393	2.661492908	0	0	0	0	1.461329341	0	0	0	0	0	0	2.260414968	0
GO:0042542	response to hydrogen peroxide	2.031639901	0	0	0	0	0	4.230648936	0	0	0	0	0	0	0	0	1.351389811	0	0	0	0	0	0	0	0	0	6.63290495	0	1.566637205
GO:0010038	response to metal ion	0	0	0	0	1.710606234	3.16078325	0	16.65432148	0	0	0	0	0	0	0	1.92173389	0	0	0	0	0	0	0	2.765675684	0	0	0	0
GO:0010012	steroid 22-alpha hydroxylase activity	0	0	0	0	4.298859162	3.553392857	0	0	5.474393192	4.911484385	0	0	0	0	0	0	0	0	0	0	0	3.832656226	0	0	4.129719034	0	0	0
GO:0072330	monocarboxylic acid biosynthetic process	3.766953684	1.81092891	1.808394043	3.123578278	1.840309021	3.842694634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.767333095	0	0
GO:0019439	aromatic compound catabolic process	8.712493365	3.127107251	0	0	1.441589736	0	0	0	0	0	0	0	1.775867523	0	0	1.960028048	0	0	2.107325933	0	0	0	0	2.432222091	0	1.474481175	2.80701875	0
GO:0040007	growth	0	1.363837726	5.90811519	0	0	0	0	0	0	1.763306238	0	0	0	0	4.109471295	0	3.703511015	0	0	0	0	0	0	0	0	0	0	0
GO:0009852	auxin catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.735927891	0	4.571991746	7.962204977	8.469610722	0	0	0	0
GO:0010030	positive regulation of seed germination	0	0	0	2.750142647	0	0	0	4.430693492	0	0	1.46194798	0	2.621097654	1.500131765	0	0	0	0	0	0	0	0	0	0	0	3.215635188	0	0
GO:0008398	sterol 14-demethylase activity	0	0	0	0	0	3.941287497	0	0	0	0	5.572689649	0	9.562819426	5.862917284	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0043177	organic acid binding	2.029438751	0	1.409893826	1.650893315	0	0	0	0	1.421666207	1.886432579	0	0	0	0	2.887861214	0	3.71530675	0	0	2.767811693	0	1.351738213	1.283940822	0	0	0	1.585986935	2.518742572
GO:0060548	negative regulation of cell death	0	0	0	0	0	0	0	0	0	5.494831338	1.331644466	2.392352876	2.932287993	2.386676311	0	2.061613737	0	0	0	1.279578529	1.248015456	0	4.171341324	0	0	0	0	1.207447028
GO:0015994	chlorophyll metabolic process	0	0	0	0	0	0	0	0	0	0	2.27818341	5.421714602	2.758954741	3.948336344	0	3.875898192	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006743	ubiquinone metabolic process	0	7.773047726	6.159427799	4.922948121	2.16720034	1.371226356	0	0	0	1.980462986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006744	ubiquinone biosynthetic process	0	7.773047726	6.159427799	4.922948121	2.16720034	1.371226356	0	0	0	1.980462986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016799	hydrolase activity, hydrolyzing N-glycosyl compounds	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.78388827	0	1.213609559	0	6.37620822	3.459671975	0	0	0	0	0	0
GO:0102684	L-phenylalanine N-monooxygenase activity	0	0	0	0	0	0	0	7.778478511	6.717271748	0	0	0	0	0	0	5.24482829	0	3.889375312	0	0	0	0	0	0	0	0	0	0
GO:0010078	maintenance of root meristem identity	0	0	0	1.338819771	1.252904758	0	0	0	0	2.092063298	0	0	0	0	2.315469356	1.319837196	0	0	2.293988569	4.347919643	1.91554116	2.533899664	0	0	1.395497455	2.115655688	0	0
GO:0006633	fatty acid biosynthetic process	2.91497577	1.820786369	2.019972693	2.817510779	5.175411506	7.837750992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0018488	aryl-aldehyde oxidase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.834491958	0	3.671185783	7.358441183	7.414718125	0	0	0	0
GO:0050302	indole-3-acetaldehyde oxidase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.834491958	0	3.671185783	7.358441183	7.414718125	0	0	0	0
GO:0016034	maleylacetoacetate isomerase activity	0	0	0	0	0	0	0	3.660119643	0	0	0	3.116431112	0	0	0	0	0	0	0	0	0	0	4.760230373	5.748756005	0	4.950712756	0	0
GO:0006979	response to oxidative stress	2.290575207	0	0	0	0	0	1.836867356	2.647494871	0	0	0	0	0	1.872579448	0	1.910325938	0	0	0	2.175711482	1.707101393	0	0	3.710159717	0	0	2.17065025	1.627968142
GO:0010597	green leaf volatile biosynthetic process	0	0	0	0	4.785367163	16.88929827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0019372	lipoxygenase pathway	0	0	0	0	4.785367163	16.88929827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0010327	acetyl CoA:(Z)-3-hexen-1-ol acetyltransferase activity	0	0	0	0	4.847802529	16.33376419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0102165	(Z)-3-hexen-1-ol acetyltransferase activity	0	0	0	0	4.847802529	16.33376419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016623	oxidoreductase activity, acting on the aldehyde or oxo group of donors, oxygen as acceptor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.397270645	0	3.671185783	7.117087441	6.646141113	0	0	0	0
GO:0004031	aldehyde oxidase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.397270645	0	3.671185783	7.117087441	6.646141113	0	0	0	0
GO:0042447	hormone catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.672480876	0	3.001549333	7.458358628	7.11443426	0	0	0	0
GO:1901361	organic cyclic compound catabolic process	7.772853287	2.77479289	0	0	0	0	0	0	0	0	0	0	1.511996065	0	0	1.628018335	0	0	1.669255237	0	0	0	0	2.005371851	0	0	2.427348615	0
GO:0044242	cellular lipid catabolic process	4.252526938	0	0	0	0	0	0	0	0	0	0	0	0	1.900513711	1.223724092	0	2.14936292	0	0	6.452835253	0	0	0	0	3.545405023	0	0	0
GO:0010421	hydrogen peroxide-mediated programmed cell death	5.769227711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.476678156	0	8.711164888	0	0
GO:0036474	cell death in response to hydrogen peroxide	5.769227711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.476678156	0	8.711164888	0	0
GO:0009507	chloroplast	0	0	0	2.402690852	3.906727457	3.579761418	0	2.260883878	0	0	0	0	0	0	0	0	4.071210984	0	0	0	0	0	0	0	0	0	2.679619347	0
GO:0090353	polygalacturonase inhibitor activity	0	0	0	0	0	0	0	0	0	0	0	2.910230899	0	0	10.53202999	0	0	0	0	0	0	0	0	0	0	0	0	5.395068605
GO:0002230	positive regulation of defense response to virus by host	0	0	0	0	0	0	0	0	5.906900546	0	0	0	3.054258151	0	0	0	0	0	0	0	0	0	0	0	0	9.36974285	0	0
GO:0010152	pollen maturation	3.101089989	0	0	0	0	0	0	1.567295192	1.65159019	1.751463606	2.460400958	2.042764104	1.837551549	1.660613625	0	0	0	0	0	0	0	0	0	0	0	1.554877944	0	0
GO:0019725	cellular homeostasis	0	0	0	0	0	0	0	0	0	1.429662817	3.240623194	3.940900495	0	0	3.077327944	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0071555	cell wall organization	3.526965822	1.971951457	1.30008056	3.176030529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.229270186	1.870606425	0	4.234959434	0	0
GO:0072522	purine-containing compound biosynthetic process	12.59380975	4.362933165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031407	oxylipin metabolic process	6.518892121	2.046849	2.558679602	4.342492321	0	0	0	0	0	0	0	0	0	1.2211503	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031408	oxylipin biosynthetic process	6.518892121	2.046849	2.558679602	4.342492321	0	0	0	0	0	0	0	0	0	1.2211503	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1901661	quinone metabolic process	0	6.056999137	4.600376425	3.181003009	1.20302427	0	0	0	0	1.313136941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1901663	quinone biosynthetic process	0	6.056999137	4.600376425	3.181003009	1.20302427	0	0	0	0	1.313136941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0010234	anther wall tapetum cell fate specification	5.323573809	6.201230066	4.501794142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0009695	jasmonic acid biosynthetic process	5.735295114	2.427522224	2.374985881	3.292245739	0	0	0	0	0	0	0	0	0	1.523175427	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0042214	terpene metabolic process	0	0	0	0	0	12.62976484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.463025717	0	0	1.239980655	0	0	0
GO:0106147	fraxetin biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.58448668	0	0	0	0	0	0	0	6.231072861	0	5.44413172	0	0
GO:0043621	protein self-association	0	0	0	0	0	0	0	10.922153	0	0	2.609740114	0	0	1.702257025	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0071472	cellular response to salt stress	0	0	0	0	0	0	6.084735938	0	0	0	0	0	0	0	0	2.208885187	0	0	0	0	0	0	0	0	0	4.753000043	0	2.073572431
GO:0090704	nicotinate-O-glucosyltransferase activity	0	0	0	0	0	0	0	6.647195822	0	0	0	0	4.125809775	0	0	0	0	0	0	0	0	0	0	0	0	4.214299318	0	0
GO:0052639	salicylic acid glucosyltransferase (ester-forming) activity	0	0	0	0	0	0	0	6.647195822	0	0	0	0	4.125809775	0	0	0	0	0	0	0	0	0	0	0	0	4.214299318	0	0
GO:0016042	lipid catabolic process	3.638498516	0	0	0	0	0	0	0	0	0	0	0	0	1.4842398	0	0	1.81957467	0	0	5.127949489	0	0	0	0	2.888812081	0	0	0
GO:0034599	cellular response to oxidative stress	1.331702244	0	0	0	0	0	4.342329232	0	0	0	0	0	0	0	0	1.644322019	0	0	0	0	0	0	0	0	0	7.234614686	0	0
GO:0106145	scopoletin 8-hydroxylase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.437239722	0	0	0	0	0	0	0	6.152102392	0	4.950712756	0	0
GO:0016126	sterol biosynthetic process	0	0	0	0	0	2.823371317	0	0	0	0	3.927509928	0	5.070960812	2.599851569	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0070592	cell wall polysaccharide biosynthetic process	5.695690441	1.857913831	0	3.523592967	0	2.643410691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0097468	programmed cell death in response to reactive oxygen species	4.326708801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.587815836	0	6.473816552	0	0
GO:0036473	cell death in response to oxidative stress	4.326708801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.587815836	0	6.473816552	0	0
GO:0009664	plant-type cell wall organization	6.222115856	3.325227332	2.063078234	1.73244362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	13.21032204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1902000	homogentisate catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.105459392	5.335917767	0	3.679328412	0	0
GO:1901999	homogentisate metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.105459392	5.335917767	0	3.679328412	0	0
GO:0070589	cellular component macromolecule biosynthetic process	5.331537432	1.763053165	0	3.256027347	0	2.484397686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0044038	cell wall macromolecule biosynthetic process	5.331537432	1.763053165	0	3.256027347	0	2.484397686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0102734	brassinolide synthase activity	0	0	0	0	0	0	0	4.601759685	0	0	0	0	0	0	0	0	0	0	0	4.120356918	0	0	4.034598389	0	0	0	0	0
GO:0006778	porphyrin-containing compound metabolic process	0	0	0	0	0	0	0	0	0	0	1.520906465	3.581759715	1.82782885	2.887935397	0	2.919597277	0	0	0	0	0	0	0	0	0	0	0	0
GO:0009556	microsporogenesis	4.556635255	3.250003875	1.512397912	1.381740808	0	0	0	0	0	0	1.920851924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0062197	cellular response to chemical stress	0	0	0	0	0	0	2.83671293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.636755757	0	0
GO:0009056	catabolic process	4.166692773	2.630688153	0	0	0	0	0	1.828145742	0	0	0	0	0	0	0	1.5056811	0	0	0	0	0	0	0	0	0	0	2.235729639	0
GO:0006885	regulation of pH	0	0	0	0	0	0	0	0	0	0	3.526892751	2.077785684	0	0	0	0	0	0	0	0	3.167605139	3.5390503	0	0	0	0	0	0
GO:0047215	indole-3-acetate beta-glucosyltransferase activity	0	0	0	0	0	0	0	7.098382514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.088227614	0	0	0	0
GO:0042181	ketone biosynthetic process	0	5.566745188	4.04324036	2.539473742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0102097	(22S)-22-hydroxy-5alpha-campestan-3-one C-23 hydroxylase activity	5.018256232	0	0	0	0	1.296038814	0	0	0	0	0	0	0	0	0	0	0	0	0	5.600692851	0	0	0	0	0	0	0	0
GO:0102136	3-epi-6-deoxocathasterone C-23 hydroxylase activity	5.018256232	0	0	0	0	1.296038814	0	0	0	0	0	0	0	0	0	0	0	0	0	5.600692851	0	0	0	0	0	0	0	0
GO:0071470	cellular response to osmotic stress	0	0	0	0	0	0	5.280290815	0	0	0	0	0	0	0	0	1.319730901	0	0	0	0	0	0	0	0	0	3.629348072	0	1.675410587
GO:0042545	cell wall modification	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.136130919	0	4.894418727	1.375716722	0
GO:0018343	protein farnesylation	0	0	0	0	0	0	0	4.06092887	0	0	0	0	0	0	0	0	0	0	0	3.395171322	0	0	3.74728184	0	0	0	0	0
GO:0006559	L-phenylalanine catabolic process	0	0	0	0	0	0	0	1.544141099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.495582447	3.191180512	0	2.563442628	0	0
